Order_Date,Category,Customer_ID,Revenue
2023-02-02,Office Supplies,CUST-0409,70.75
2023-09-06,Office Supplies,CUST-0182,377.65
2023-01-13,Office Supplies,CUST-0230,86.11
2022-04-29,Technology,CUST-0175,139.05
2023-05-17,Furniture,CUST-0187,152.32
2023-11-05,Furniture,CUST-0391,216.2
2023-09-30,Office Supplies,CUST-0208,548.75
2023-04-29,Office Supplies,CUST-0228,228.07
2023-04-01,Furniture,CUST-0059,240.22
2022-07-14,Technology,CUST-0157,184.43
2023-04-16,Office Supplies,CUST-0004,203.25
2023-06-24,Technology,CUST-0017,237.91
2023-05-07,Office Supplies,CUST-0441,471.5
2022-09-24,Technology,CUST-0456,299.44
2023-02-16,Office Supplies,CUST-0321,316.12
2023-12-01,Office Supplies,CUST-0159,165.52
2022-08-30,Office Supplies,CUST-0370,74.28
2022-01-15,Office Supplies,CUST-0122,176.82
2023-03-29,Office Supplies,CUST-0062,173.34
2022-08-11,Furniture,CUST-0478,496.98
2023-06-04,Furniture,CUST-0235,96.18
2022-02-19,Technology,CUST-0156,269.12
2023-11-12,Furniture,CUST-0355,192.51
2022-11-28,Furniture,CUST-0089,97.73
2022-09-02,Technology,CUST-0418,481.26
2022-05-21,Technology,CUST-0478,84.97
2022-02-08,Technology,CUST-0084,358.3
2022-04-03,Office Supplies,CUST-0137,280.73
2022-06-05,Furniture,CUST-0171,297.18
2022-06-19,Office Supplies,CUST-0322,501.19
2022-06-04,Furniture,CUST-0451,210.42
2022-06-22,Furniture,CUST-0265,198.89
2022-11-23,Office Supplies,CUST-0468,311.21
2023-08-29,Technology,CUST-0113,35.09
2023-11-16,Furniture,CUST-0468,141.42
2022-03-23,Office Supplies,CUST-0114,285.36
2022-07-12,Furniture,CUST-0354,320.14
2023-08-03,Office Supplies,CUST-0139,25.12
2023-02-07,Furniture,CUST-0199,592.29
2022-11-23,Technology,CUST-0133,507.91
2023-02-03,Office Supplies,CUST-0109,143.54
2023-07-07,Furniture,CUST-0112,148.46
2022-09-28,Technology,CUST-0385,276.95
2022-10-07,Technology,CUST-0447,459.03
2022-01-04,Furniture,CUST-0441,75.73
2022-06-30,Furniture,CUST-0279,175.2
2023-11-12,Furniture,CUST-0249,321.97
2022-11-22,Furniture,CUST-0138,122.69
2022-07-31,Furniture,CUST-0179,122.03
2022-02-07,Technology,CUST-0420,322.0
2022-11-02,Technology,CUST-0357,280.56
2023-02-15,Furniture,CUST-0185,347.57
2023-07-05,Furniture,CUST-0022,163.51
2023-10-23,Furniture,CUST-0272,213.51
2023-03-19,Furniture,CUST-0254,99.1
2023-10-13,Office Supplies,CUST-0214,318.64
2022-06-02,Furniture,CUST-0357,45.82
2022-07-10,Office Supplies,CUST-0292,192.56
2022-04-06,Furniture,CUST-0198,277.86
2023-02-11,Furniture,CUST-0126,169.9
2022-03-14,Office Supplies,CUST-0262,189.67
2022-09-02,Technology,CUST-0063,337.36
2022-07-11,Office Supplies,CUST-0451,433.99
2022-04-10,Technology,CUST-0128,144.32
2022-09-27,Technology,CUST-0247,250.14
2022-11-11,Office Supplies,CUST-0390,288.02
2022-07-12,Office Supplies,CUST-0336,207.81
2023-06-09,Technology,CUST-0446,17.51
2023-04-03,Technology,CUST-0095,422.67
2022-05-31,Office Supplies,CUST-0022,413.24
2023-01-10,Office Supplies,CUST-0272,311.62
2022-06-28,Furniture,CUST-0464,145.17
2023-07-19,Office Supplies,CUST-0283,141.43
2022-04-07,Office Supplies,CUST-0412,111.52
2022-11-14,Furniture,CUST-0489,177.43
2022-07-16,Furniture,CUST-0478,296.08
2023-11-25,Technology,CUST-0215,177.15
2023-02-07,Technology,CUST-0477,157.79
2023-12-15,Technology,CUST-0392,128.84
2023-10-31,Technology,CUST-0322,538.06
2023-03-01,Furniture,CUST-0177,119.23
2023-01-22,Furniture,CUST-0345,338.54
2022-06-15,Technology,CUST-0427,494.69
2022-08-07,Furniture,CUST-0230,182.47
2023-02-07,Office Supplies,CUST-0367,107.59
2022-11-05,Furniture,CUST-0323,400.24
2022-12-18,Office Supplies,CUST-0233,22.4
2022-02-28,Office Supplies,CUST-0413,754.19
2023-07-14,Furniture,CUST-0248,83.57
2023-09-02,Office Supplies,CUST-0493,166.53
2022-05-17,Office Supplies,CUST-0385,193.34
2022-03-14,Technology,CUST-0106,96.87
2023-01-05,Technology,CUST-0178,328.7
2023-05-22,Furniture,CUST-0409,40.14
2022-03-14,Office Supplies,CUST-0403,139.41
2022-02-12,Office Supplies,CUST-0170,85.3
2022-05-31,Furniture,CUST-0436,318.53
2023-07-29,Office Supplies,CUST-0366,88.99
2022-03-02,Office Supplies,CUST-0318,96.83
2022-11-27,Office Supplies,CUST-0094,287.83
2023-08-12,Technology,CUST-0387,282.4
2023-08-26,Office Supplies,CUST-0179,145.01
2023-09-11,Office Supplies,CUST-0369,525.04
2023-11-25,Technology,CUST-0338,166.32
2022-12-29,Office Supplies,CUST-0230,520.18
2023-02-24,Office Supplies,CUST-0107,126.37
2022-07-04,Furniture,CUST-0214,364.91
2023-07-27,Office Supplies,CUST-0088,132.92
2023-01-20,Technology,CUST-0341,517.37
2023-10-07,Technology,CUST-0348,349.13
2023-08-19,Office Supplies,CUST-0452,257.44
2022-07-15,Technology,CUST-0283,1093.06
2022-11-15,Furniture,CUST-0344,461.43
2022-11-07,Furniture,CUST-0055,181.19
2022-12-28,Furniture,CUST-0336,255.22
2022-08-01,Technology,CUST-0006,228.39
2023-09-22,Technology,CUST-0087,272.4
2023-12-27,Furniture,CUST-0239,309.51
2023-10-15,Technology,CUST-0372,142.06
2023-09-08,Technology,CUST-0485,157.68
2022-01-18,Furniture,CUST-0246,108.98
2023-11-05,Office Supplies,CUST-0028,61.52
2023-11-10,Furniture,CUST-0246,93.53
2023-10-26,Office Supplies,CUST-0137,63.86
2023-04-26,Office Supplies,CUST-0330,530.95
2022-12-20,Office Supplies,CUST-0246,130.03
2022-04-03,Office Supplies,CUST-0205,193.53
2022-10-22,Furniture,CUST-0282,673.24
2022-09-26,Office Supplies,CUST-0305,421.48
2022-07-12,Furniture,CUST-0017,332.68
2022-09-08,Office Supplies,CUST-0207,162.02
2022-05-24,Furniture,CUST-0156,261.87
2022-04-03,Technology,CUST-0336,151.12
2022-07-18,Office Supplies,CUST-0339,160.36
2023-03-05,Office Supplies,CUST-0139,172.75
2023-03-11,Furniture,CUST-0194,110.16
2023-06-18,Office Supplies,CUST-0239,287.13
2022-02-18,Furniture,CUST-0322,206.94
2022-12-01,Furniture,CUST-0221,27.39
2023-11-25,Technology,CUST-0040,312.19
2023-07-28,Office Supplies,CUST-0060,373.65
2023-02-18,Furniture,CUST-0062,469.65
2022-12-14,Office Supplies,CUST-0482,244.55
2022-05-16,Office Supplies,CUST-0314,537.89
2023-03-05,Office Supplies,CUST-0480,69.95
2023-12-05,Technology,CUST-0059,209.01
2022-09-22,Office Supplies,CUST-0390,260.38
2023-07-30,Technology,CUST-0490,235.71
2023-04-15,Technology,CUST-0332,631.63
2023-06-04,Office Supplies,CUST-0313,168.09
2023-01-21,Office Supplies,CUST-0204,384.44
2023-12-31,Office Supplies,CUST-0396,365.11
2023-10-20,Technology,CUST-0369,380.63
2023-11-09,Technology,CUST-0061,73.52
2023-11-16,Technology,CUST-0405,80.51
2023-08-09,Office Supplies,CUST-0463,329.48
2023-04-25,Technology,CUST-0326,321.85
2022-06-10,Office Supplies,CUST-0257,328.64
2023-06-18,Furniture,CUST-0405,393.5
2022-08-05,Technology,CUST-0187,260.36
2023-03-31,Technology,CUST-0230,238.48
2023-07-04,Furniture,CUST-0276,146.38
2022-04-01,Technology,CUST-0458,197.97
2023-02-04,Office Supplies,CUST-0369,171.91
2023-04-04,Office Supplies,CUST-0499,171.87
2023-05-16,Furniture,CUST-0166,194.34
2022-04-24,Technology,CUST-0356,416.13
2022-05-05,Office Supplies,CUST-0025,704.55
2023-06-25,Technology,CUST-0171,96.15
2022-02-17,Office Supplies,CUST-0408,270.23
2023-11-26,Office Supplies,CUST-0191,313.4
2023-12-16,Technology,CUST-0189,370.87
2023-07-21,Technology,CUST-0376,684.14
2022-07-01,Furniture,CUST-0339,200.57
2022-09-17,Office Supplies,CUST-0104,144.5
2022-04-03,Technology,CUST-0434,635.19
2022-04-22,Furniture,CUST-0059,361.89
2022-08-10,Technology,CUST-0156,287.84
2022-04-04,Technology,CUST-0322,37.58
2023-06-22,Technology,CUST-0364,295.62
2022-05-30,Technology,CUST-0029,99.18
2023-09-20,Furniture,CUST-0430,177.79
2023-06-03,Office Supplies,CUST-0443,175.3
2022-03-29,Technology,CUST-0073,234.65
2022-07-31,Furniture,CUST-0465,248.13
2023-08-30,Technology,CUST-0366,211.81
2022-11-05,Technology,CUST-0433,335.73
2023-05-09,Office Supplies,CUST-0434,252.94
2023-07-24,Furniture,CUST-0276,183.2
2023-09-30,Furniture,CUST-0072,102.76
2022-02-25,Furniture,CUST-0395,65.51
2022-03-01,Technology,CUST-0028,78.11
2023-09-29,Office Supplies,CUST-0036,307.07
2022-06-15,Technology,CUST-0383,125.48
2023-10-04,Technology,CUST-0011,491.08
2023-05-01,Technology,CUST-0128,246.98
2022-12-21,Furniture,CUST-0316,95.42
2023-05-05,Technology,CUST-0106,196.2
2022-08-14,Office Supplies,CUST-0397,314.32
2023-02-03,Furniture,CUST-0463,21.22
2023-11-10,Office Supplies,CUST-0032,159.83
2022-03-23,Office Supplies,CUST-0201,361.58
2023-03-04,Office Supplies,CUST-0444,386.57
2023-03-15,Office Supplies,CUST-0187,148.42
2023-05-03,Furniture,CUST-0337,206.73
2022-07-07,Office Supplies,CUST-0095,489.01
2023-07-05,Technology,CUST-0333,91.17
2022-08-08,Furniture,CUST-0451,268.98
2022-08-25,Office Supplies,CUST-0208,264.91
2022-03-13,Office Supplies,CUST-0006,171.87
2023-09-03,Technology,CUST-0256,218.54
2022-09-12,Office Supplies,CUST-0308,95.59
2022-10-14,Furniture,CUST-0250,903.55
2023-07-11,Technology,CUST-0114,313.17
2023-05-15,Technology,CUST-0438,265.89
2022-02-27,Furniture,CUST-0219,37.04
2023-11-17,Office Supplies,CUST-0315,248.77
2023-05-12,Technology,CUST-0189,172.36
2022-01-02,Technology,CUST-0401,261.07
2022-08-26,Technology,CUST-0269,227.29
2023-08-29,Furniture,CUST-0055,64.42
2022-06-29,Office Supplies,CUST-0479,319.28
2023-01-19,Furniture,CUST-0417,102.12
2022-05-20,Technology,CUST-0462,327.78
2022-03-13,Technology,CUST-0268,455.12
2022-05-19,Office Supplies,CUST-0351,133.62
2023-02-20,Office Supplies,CUST-0213,338.57
2023-09-06,Furniture,CUST-0192,218.16
2023-12-13,Technology,CUST-0227,36.63
2023-03-26,Office Supplies,CUST-0339,114.54
2022-09-30,Office Supplies,CUST-0184,367.13
2023-01-06,Office Supplies,CUST-0214,137.4
2022-10-26,Office Supplies,CUST-0269,368.73
2022-07-05,Furniture,CUST-0238,525.89
2022-07-29,Technology,CUST-0097,316.54
2022-05-17,Furniture,CUST-0184,171.92
2023-04-17,Office Supplies,CUST-0237,213.49
2023-05-25,Furniture,CUST-0073,281.36
2022-01-05,Furniture,CUST-0283,540.29
2022-09-28,Office Supplies,CUST-0105,86.07
2022-12-17,Office Supplies,CUST-0140,611.2
2022-03-28,Furniture,CUST-0368,97.53
2023-01-13,Office Supplies,CUST-0340,119.76
2023-12-27,Furniture,CUST-0481,258.95
2022-10-29,Office Supplies,CUST-0472,106.63
2022-03-11,Technology,CUST-0112,89.34
2023-10-25,Office Supplies,CUST-0040,230.64
2022-12-11,Technology,CUST-0200,281.37
2022-08-25,Furniture,CUST-0037,289.15
2022-08-25,Office Supplies,CUST-0197,223.97
2023-12-01,Office Supplies,CUST-0267,112.13
2023-08-25,Technology,CUST-0456,256.37
2023-08-29,Furniture,CUST-0223,176.9
2023-11-27,Office Supplies,CUST-0247,220.16
2022-07-10,Office Supplies,CUST-0426,274.2
2022-07-27,Office Supplies,CUST-0175,274.93
2023-08-25,Furniture,CUST-0166,44.89
2023-01-01,Furniture,CUST-0072,142.79
2022-09-02,Furniture,CUST-0060,437.31
2023-07-24,Office Supplies,CUST-0217,316.52
2023-01-25,Furniture,CUST-0448,223.98
2023-01-23,Office Supplies,CUST-0014,139.29
2023-02-03,Office Supplies,CUST-0491,297.82
2023-02-23,Furniture,CUST-0403,337.34
2022-02-13,Technology,CUST-0317,74.07
2022-11-23,Furniture,CUST-0065,563.15
2022-05-08,Office Supplies,CUST-0368,149.67
2022-07-06,Furniture,CUST-0400,185.88
2022-08-25,Technology,CUST-0259,128.69
2022-06-20,Furniture,CUST-0487,259.92
2023-01-06,Office Supplies,CUST-0125,162.91
2023-04-03,Office Supplies,CUST-0370,106.58
2022-06-20,Technology,CUST-0151,634.55
2023-09-26,Furniture,CUST-0108,336.24
2022-05-26,Furniture,CUST-0378,168.73
2022-07-21,Office Supplies,CUST-0112,224.67
2023-02-05,Office Supplies,CUST-0447,396.09
2023-02-20,Office Supplies,CUST-0454,75.66
2023-05-30,Technology,CUST-0076,174.34
2022-08-13,Office Supplies,CUST-0251,59.11
2022-09-13,Technology,CUST-0281,302.43
2022-08-25,Office Supplies,CUST-0495,266.52
2022-11-10,Office Supplies,CUST-0127,241.54
2022-11-30,Furniture,CUST-0048,134.05
2023-02-09,Technology,CUST-0391,119.36
2023-03-24,Furniture,CUST-0258,179.17
2022-11-27,Office Supplies,CUST-0243,337.86
2022-07-06,Office Supplies,CUST-0262,110.87
2022-10-25,Office Supplies,CUST-0333,409.53
2023-10-04,Furniture,CUST-0411,79.99
2023-07-29,Furniture,CUST-0012,382.5
2023-07-09,Technology,CUST-0253,70.91
2022-03-31,Furniture,CUST-0284,94.34
2022-06-24,Technology,CUST-0414,87.56
2022-06-29,Office Supplies,CUST-0293,64.14
2022-08-16,Office Supplies,CUST-0436,241.66
2022-01-27,Technology,CUST-0285,66.78
2022-06-13,Office Supplies,CUST-0224,145.47
2022-02-14,Office Supplies,CUST-0034,225.5
2022-08-09,Office Supplies,CUST-0180,155.39
2023-07-04,Furniture,CUST-0239,310.17
2022-05-28,Office Supplies,CUST-0388,281.58
2022-10-27,Furniture,CUST-0298,726.73
2023-08-30,Technology,CUST-0147,136.47
2022-07-08,Office Supplies,CUST-0095,78.72
2022-07-06,Office Supplies,CUST-0130,545.93
2022-01-16,Furniture,CUST-0245,424.9
2022-03-29,Technology,CUST-0375,235.62
2023-08-30,Office Supplies,CUST-0459,95.68
2022-11-17,Office Supplies,CUST-0181,102.59
2022-04-18,Furniture,CUST-0459,358.15
2022-06-20,Technology,CUST-0195,445.08
2023-10-18,Furniture,CUST-0182,67.38
2023-11-09,Furniture,CUST-0096,335.51
2022-12-27,Office Supplies,CUST-0303,78.5
2023-12-21,Furniture,CUST-0185,95.4
2022-11-18,Office Supplies,CUST-0073,462.77
2022-07-20,Office Supplies,CUST-0226,190.53
2023-03-11,Office Supplies,CUST-0408,457.16
2023-01-21,Office Supplies,CUST-0078,464.49
2022-12-06,Office Supplies,CUST-0280,141.84
2023-09-14,Furniture,CUST-0146,243.67
2022-05-30,Furniture,CUST-0036,153.49
2022-01-22,Office Supplies,CUST-0336,368.17
2022-10-21,Furniture,CUST-0480,132.43
2023-02-04,Furniture,CUST-0452,99.69
2023-12-19,Technology,CUST-0400,147.3
2023-08-22,Office Supplies,CUST-0199,233.0
2022-11-06,Technology,CUST-0098,164.91
2023-01-07,Office Supplies,CUST-0256,147.03
2022-10-14,Office Supplies,CUST-0476,246.01
2022-07-09,Office Supplies,CUST-0424,219.68
2023-08-30,Office Supplies,CUST-0429,380.09
2023-08-24,Office Supplies,CUST-0129,117.66
2023-07-20,Office Supplies,CUST-0413,158.61
2023-06-12,Technology,CUST-0046,24.0
2022-05-09,Office Supplies,CUST-0413,144.88
2022-01-08,Office Supplies,CUST-0435,489.99
2022-12-30,Office Supplies,CUST-0109,103.36
2023-11-10,Technology,CUST-0275,339.05
2022-07-07,Technology,CUST-0476,516.15
2022-02-12,Furniture,CUST-0500,459.9
2022-10-26,Furniture,CUST-0137,970.68
2022-07-30,Technology,CUST-0435,444.29
2023-10-28,Furniture,CUST-0011,801.33
2023-03-03,Furniture,CUST-0390,96.27
2023-07-31,Technology,CUST-0328,75.06
2023-01-11,Furniture,CUST-0359,54.25
2023-10-14,Office Supplies,CUST-0117,177.8
2023-08-23,Technology,CUST-0269,343.73
2023-09-22,Office Supplies,CUST-0480,400.92
2023-01-01,Office Supplies,CUST-0348,235.71
2023-06-22,Technology,CUST-0029,83.46
2022-06-13,Furniture,CUST-0035,20.35
2022-03-20,Office Supplies,CUST-0217,111.44
2023-09-10,Office Supplies,CUST-0181,694.83
2022-03-28,Office Supplies,CUST-0007,101.93
2023-12-23,Furniture,CUST-0330,868.05
2023-11-04,Furniture,CUST-0437,127.2
2023-05-31,Technology,CUST-0427,82.35
2022-06-27,Technology,CUST-0291,326.95
2022-10-19,Office Supplies,CUST-0123,369.82
2022-06-05,Furniture,CUST-0016,593.81
2022-07-06,Office Supplies,CUST-0421,289.0
2023-11-01,Office Supplies,CUST-0066,530.76
2022-08-10,Office Supplies,CUST-0090,231.84
2023-03-18,Technology,CUST-0090,185.07
2023-08-05,Office Supplies,CUST-0152,275.43
2022-12-23,Furniture,CUST-0426,8.3
2022-08-17,Technology,CUST-0350,112.6
2023-11-23,Furniture,CUST-0172,143.83
2022-09-16,Furniture,CUST-0210,59.15
2023-08-30,Technology,CUST-0068,128.37
2022-07-15,Office Supplies,CUST-0093,191.28
2022-03-26,Office Supplies,CUST-0144,336.54
2023-11-10,Office Supplies,CUST-0220,197.69
2023-10-24,Furniture,CUST-0215,152.48
2022-02-22,Office Supplies,CUST-0330,16.81
2022-05-03,Furniture,CUST-0339,338.3
2022-01-29,Office Supplies,CUST-0006,405.82
2022-03-08,Office Supplies,CUST-0122,152.64
2023-11-22,Furniture,CUST-0045,1000.45
2022-11-30,Technology,CUST-0327,228.4
2022-01-01,Office Supplies,CUST-0208,56.17
2023-01-04,Furniture,CUST-0012,347.92
2022-06-20,Office Supplies,CUST-0453,427.56
2023-06-14,Technology,CUST-0043,100.94
2023-03-17,Furniture,CUST-0056,216.23
2022-04-21,Office Supplies,CUST-0480,217.59
2023-03-08,Furniture,CUST-0429,289.36
2023-06-21,Furniture,CUST-0338,312.4
2023-01-05,Office Supplies,CUST-0076,408.3
2022-04-24,Office Supplies,CUST-0439,288.43
2023-03-04,Office Supplies,CUST-0193,150.75
2023-12-27,Furniture,CUST-0275,455.01
2023-11-30,Office Supplies,CUST-0028,92.6
2022-09-10,Furniture,CUST-0037,100.34
2023-08-15,Office Supplies,CUST-0126,273.21
2022-11-06,Furniture,CUST-0028,84.6
2022-08-24,Technology,CUST-0214,573.44
2022-03-26,Technology,CUST-0065,54.74
2022-12-18,Office Supplies,CUST-0491,81.36
2023-04-08,Furniture,CUST-0313,118.89
2022-03-29,Technology,CUST-0168,81.33
2022-05-15,Technology,CUST-0340,78.07
2023-06-17,Technology,CUST-0112,456.51
2022-06-26,Furniture,CUST-0101,87.9
2022-10-24,Office Supplies,CUST-0249,301.48
2022-03-16,Office Supplies,CUST-0168,233.58
2023-06-15,Office Supplies,CUST-0241,78.76
2022-12-10,Office Supplies,CUST-0190,55.69
2022-05-06,Office Supplies,CUST-0345,362.85
2022-08-09,Technology,CUST-0211,44.03
2022-02-11,Furniture,CUST-0418,360.11
2023-03-15,Office Supplies,CUST-0345,742.78
2022-02-17,Furniture,CUST-0287,485.27
2023-06-26,Technology,CUST-0274,108.01
2022-01-15,Office Supplies,CUST-0168,42.43
2022-05-17,Furniture,CUST-0209,183.83
2023-10-20,Technology,CUST-0093,398.22
2023-09-13,Technology,CUST-0095,258.84
2023-06-05,Furniture,CUST-0267,88.51
2023-05-24,Furniture,CUST-0164,715.28
2022-03-14,Technology,CUST-0130,200.11
2023-07-26,Furniture,CUST-0296,43.7
2022-03-30,Furniture,CUST-0276,52.46
2022-07-28,Furniture,CUST-0153,294.08
2023-08-05,Office Supplies,CUST-0099,571.36
2022-07-11,Office Supplies,CUST-0214,43.56
2022-05-24,Technology,CUST-0361,117.12
2022-08-05,Office Supplies,CUST-0035,151.93
2023-06-03,Furniture,CUST-0305,262.98
2022-04-21,Furniture,CUST-0179,98.83
2023-07-08,Office Supplies,CUST-0173,72.3
2022-06-04,Technology,CUST-0036,277.12
2022-10-12,Office Supplies,CUST-0439,97.42
2022-06-01,Furniture,CUST-0383,149.25
2022-06-15,Furniture,CUST-0435,107.08
2022-01-21,Office Supplies,CUST-0359,336.05
2023-12-27,Technology,CUST-0393,306.12
2023-10-31,Technology,CUST-0312,467.05
2022-08-25,Furniture,CUST-0283,530.03
2023-04-09,Technology,CUST-0172,288.82
2023-11-21,Office Supplies,CUST-0165,134.36
2023-01-18,Office Supplies,CUST-0432,264.61
2023-03-22,Office Supplies,CUST-0270,264.43
2022-09-10,Technology,CUST-0095,261.38
2022-02-19,Office Supplies,CUST-0498,309.8
2023-08-05,Office Supplies,CUST-0050,52.99
2023-07-13,Technology,CUST-0354,349.79
2022-12-18,Office Supplies,CUST-0256,203.72
2023-03-22,Furniture,CUST-0334,161.8
2022-04-08,Furniture,CUST-0455,202.37
2023-07-04,Furniture,CUST-0347,410.21
2022-07-28,Office Supplies,CUST-0089,42.96
2022-01-22,Furniture,CUST-0272,610.71
2022-05-08,Office Supplies,CUST-0273,233.01
2023-08-16,Technology,CUST-0325,296.28
2023-03-24,Office Supplies,CUST-0105,100.2
2022-09-22,Office Supplies,CUST-0342,108.46
2023-09-01,Technology,CUST-0449,292.11
2023-05-28,Furniture,CUST-0260,187.27
2022-06-10,Technology,CUST-0105,192.25
2023-12-01,Technology,CUST-0464,342.95
2023-09-17,Office Supplies,CUST-0018,98.47
2022-04-23,Office Supplies,CUST-0295,232.44
2022-07-01,Furniture,CUST-0250,226.85
2023-12-09,Technology,CUST-0248,317.97
2023-05-21,Office Supplies,CUST-0494,28.13
2022-12-29,Furniture,CUST-0474,50.74
2022-05-08,Technology,CUST-0411,130.11
2022-03-06,Technology,CUST-0369,238.73
2023-09-03,Office Supplies,CUST-0477,56.9
2022-07-31,Technology,CUST-0499,107.68
2022-04-22,Technology,CUST-0122,155.46
2023-02-02,Office Supplies,CUST-0207,146.11
2023-07-23,Furniture,CUST-0291,248.13
2023-04-22,Furniture,CUST-0321,170.18
2023-11-11,Furniture,CUST-0476,236.12
2023-08-09,Office Supplies,CUST-0273,116.42
2023-03-28,Technology,CUST-0016,91.3
2023-10-21,Technology,CUST-0434,205.43
2022-12-06,Office Supplies,CUST-0239,23.78
2022-07-17,Technology,CUST-0390,131.7
2023-01-26,Furniture,CUST-0027,185.7
2023-07-02,Furniture,CUST-0192,259.27
2023-09-01,Office Supplies,CUST-0294,114.95
2022-11-30,Office Supplies,CUST-0035,67.52
2022-06-18,Office Supplies,CUST-0071,285.44
2022-02-01,Office Supplies,CUST-0043,170.24
2023-06-02,Office Supplies,CUST-0071,128.81
2023-11-01,Technology,CUST-0126,139.96
2023-11-13,Office Supplies,CUST-0204,45.09
2023-07-07,Office Supplies,CUST-0062,133.6
2023-05-13,Office Supplies,CUST-0127,294.59
2022-07-18,Office Supplies,CUST-0089,72.62
2022-04-11,Office Supplies,CUST-0117,435.53
2023-03-05,Office Supplies,CUST-0366,127.91
2022-05-10,Office Supplies,CUST-0318,161.82
2022-12-03,Furniture,CUST-0306,253.7
2022-06-01,Furniture,CUST-0401,581.12
2023-05-11,Office Supplies,CUST-0045,73.62
2022-05-12,Technology,CUST-0404,47.36
2023-07-13,Technology,CUST-0265,198.68
2022-09-04,Technology,CUST-0436,23.02
2022-06-03,Office Supplies,CUST-0092,425.56
2022-09-30,Furniture,CUST-0076,272.02
2023-10-05,Office Supplies,CUST-0055,279.47
2023-02-12,Technology,CUST-0318,480.13
2023-06-21,Office Supplies,CUST-0464,488.68
2022-05-14,Office Supplies,CUST-0336,30.12
2022-11-30,Office Supplies,CUST-0090,144.11
2023-12-25,Furniture,CUST-0436,901.36
2023-04-04,Office Supplies,CUST-0108,386.13
2023-08-13,Furniture,CUST-0098,190.94
2023-10-23,Furniture,CUST-0484,53.15
2022-10-31,Office Supplies,CUST-0084,67.17
2023-07-12,Office Supplies,CUST-0268,347.59
2022-12-05,Office Supplies,CUST-0238,276.71
